classe,tipo,origem,destino
nao_otoscopica,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\nao_otoscopica\nao_otoscopica_train (15).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\nao_otoscopica\nao_otoscopica_train (15)_aug55.jpg
nao_otoscopica,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\nao_otoscopica\nao_otoscopica_train (16).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\nao_otoscopica\nao_otoscopica_train (16)_aug56.jpg
nao_otoscopica,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\nao_otoscopica\nao_otoscopica_train (17).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\nao_otoscopica\nao_otoscopica_train (17)_aug57.jpg
nao_otoscopica,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\nao_otoscopica\nao_otoscopica_train (18).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\nao_otoscopica\nao_otoscopica_train (18)_aug58.jpg
nao_otoscopica,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\nao_otoscopica\nao_otoscopica_train (19).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\nao_otoscopica\nao_otoscopica_train (19)_aug59.jpg
nao_otoscopica,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\nao_otoscopica\nao_otoscopica_train (2).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\nao_otoscopica\nao_otoscopica_train (2)_aug60.jpg
nao_otoscopica,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\nao_otoscopica\nao_otoscopica_train (20).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\nao_otoscopica\nao_otoscopica_train (20)_aug61.jpg
nao_otoscopica,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\nao_otoscopica\nao_otoscopica_train (21).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\nao_otoscopica\nao_otoscopica_train (21)_aug62.jpg
nao_otoscopica,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\nao_otoscopica\nao_otoscopica_train (22).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\nao_otoscopica\nao_otoscopica_train (22)_aug63.jpg
nao_otoscopica,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\nao_otoscopica\nao_otoscopica_train (23).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\nao_otoscopica\nao_otoscopica_train (23)_aug64.jpg
nao_otoscopica,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\nao_otoscopica\nao_otoscopica_train (24).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\nao_otoscopica\nao_otoscopica_train (24)_aug65.jpg
nao_otoscopica,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\nao_otoscopica\nao_otoscopica_train (3).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\nao_otoscopica\nao_otoscopica_train (3)_aug66.jpg
nao_otoscopica,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\nao_otoscopica\nao_otoscopica_train (4).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\nao_otoscopica\nao_otoscopica_train (4)_aug67.jpg
nao_otoscopica,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\nao_otoscopica\nao_otoscopica_train (5).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\nao_otoscopica\nao_otoscopica_train (5)_aug68.jpg
nao_otoscopica,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\nao_otoscopica\nao_otoscopica_train (6).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\nao_otoscopica\nao_otoscopica_train (6)_aug69.jpg
nao_otoscopica,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\nao_otoscopica\nao_otoscopica_train (7).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\nao_otoscopica\nao_otoscopica_train (7)_aug70.jpg
nao_otoscopica,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\nao_otoscopica\nao_otoscopica_train (8).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\nao_otoscopica\nao_otoscopica_train (8)_aug71.jpg
nao_otoscopica,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\nao_otoscopica\nao_otoscopica_train (9).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\nao_otoscopica\nao_otoscopica_train (9)_aug72.jpg
nao_otoscopica,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\nao_otoscopica\nao_otoscopica_train (1).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\nao_otoscopica\nao_otoscopica_train (1)_aug73.jpg
nao_otoscopica,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\nao_otoscopica\nao_otoscopica_train (10).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\nao_otoscopica\nao_otoscopica_train (10)_aug74.jpg
nao_otoscopica,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\nao_otoscopica\nao_otoscopica_train (11).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\nao_otoscopica\nao_otoscopica_train (11)_aug75.jpg
nao_otoscopica,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\nao_otoscopica\nao_otoscopica_train (12).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\nao_otoscopica\nao_otoscopica_train (12)_aug76.jpg
otite_media_aguda,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (1).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (1).jpg
otite_media_aguda,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (10).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (10).jpg
otite_media_aguda,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (13).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (13).jpg
otite_media_aguda,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (14).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (14).jpg
otite_media_aguda,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (15).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (15).jpg
otite_media_aguda,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (16).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (16).jpg
otite_media_aguda,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (17).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (17).jpg
otite_media_aguda,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (18).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (18).jpg
otite_media_aguda,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (19).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (19).jpg
otite_media_aguda,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (2).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (2).jpg
otite_media_aguda,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (20).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (20).jpg
otite_media_aguda,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (21).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (21).jpg
otite_media_aguda,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (22).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (22).jpg
otite_media_aguda,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (23).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (23).jpg
otite_media_aguda,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (24).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (24).jpg
otite_media_aguda,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (25).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (25).jpg
otite_media_aguda,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (26).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (26).jpg
otite_media_aguda,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (3).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (3).jpg
otite_media_aguda,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (4).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (4).jpg
otite_media_aguda,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (5).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (5).jpg
otite_media_aguda,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (6).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (6).jpg
otite_media_aguda,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (7).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (7).jpg
otite_media_aguda,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (8).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (8).jpg
otite_media_aguda,original,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (9).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (9).jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (1).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (1)_aug1.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (10).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (10)_aug2.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (13).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (13)_aug3.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (14).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (14)_aug4.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (15).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (15)_aug5.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (16).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (16)_aug6.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (17).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (17)_aug7.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (18).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (18)_aug8.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (19).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (19)_aug9.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (2).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (2)_aug10.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (20).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (20)_aug11.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (21).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (21)_aug12.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (22).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (22)_aug13.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (23).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (23)_aug14.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (24).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (24)_aug15.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (25).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (25)_aug16.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (26).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (26)_aug17.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (3).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (3)_aug18.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (4).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (4)_aug19.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (5).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (5)_aug20.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (6).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (6)_aug21.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (7).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (7)_aug22.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (8).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (8)_aug23.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (9).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (9)_aug24.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (1).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (1)_aug25.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (10).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (10)_aug26.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (13).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (13)_aug27.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (14).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (14)_aug28.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (15).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (15)_aug29.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (16).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (16)_aug30.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (17).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (17)_aug31.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (18).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (18)_aug32.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (19).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (19)_aug33.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (2).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (2)_aug34.jpg
otite_media_aguda,augment,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTODATA\TRAIN\otite_media_aguda\TrainOMA (20).jpg,C:\Users\drdhs\OneDrive\Documentos\APPROTTO\PROTTO\dataset\PROTTOAUGMENTED\TRAIN\otite_media_aguda\TrainOMA (20)_aug35.jpg
